basketId,basketType,lat,lng
30720126,S,40.6598361273,-73.9982233203
10310040,C,40.7121209732,-73.9976515054
20940012,S,40.8314506737,-73.8669552533
11230009,S,40.8600258414,-73.9284777535
31220007,S,40.6390610724,-73.9984655848
31530031,R,40.5850512315,-73.9510968947
41410026,S,40.5764642739,-73.8480438417
10920123,S,40.8216367083,-73.954292786
20110132,S,40.8196647234,-73.9163265718
40820030,S,40.7119446024,-73.787842555
40520034,H,40.7002199454,-73.9001254655
30140037,C,40.7036603234,-73.9578691317
31730018,S,40.6564322445,-73.9306471534
10220185,H,40.7295359985,-73.9930631391
11220273,S,40.8441652929,-73.9340303858
31530039,R,40.587082773,-73.9537251962
10420283,S,40.745421594,-73.9944042671
21120070,D,40.8574652027,-73.8646635663
10340162,R,40.7280417434,-73.9792475376
10420077,S,40.7482281738,-74.0071804033
10210178,R,40.7198364248,-73.9990140563
30810098,R,40.6743391456,-73.9629339423
40620052,S,40.7283139418,-73.8585132992
31320262,S,40.5759429921,-73.9891430824
11010058,S,40.7980744861,-73.9486430475
30310075,S,40.6966171987,-73.9567469733
10110469,C,40.7025324146,-74.0143131732
10130087,S,40.7215794899,-74.0097213358
20110190,R,40.8175676849,-73.9152660326
20730092,S,40.8795259531,-73.8756934519
10740193,D,40.7937585767,-73.9771753594
30210306,H,40.7017055896,-73.9878637922
10510292,H,40.747321652,-73.9835423381
20710137,D,40.8625867607,-73.9040143387
31810025,R,40.6463995351,-73.9040011092
10750123,S,40.7956669706,-73.9619969132
30830005,R,40.6730813178,-73.9304992013
10310169,C,40.7174120779,-73.999330715
10330048,R,40.7234532424,-73.9825808585
10520135,H,40.7542040353,-73.9742662459
30320052,H,40.6808850159,-73.955407458
30910135,D,40.6692769839,-73.9424741026
10310161,R,40.7126108009,-73.9886142831
41020017,S,40.6854469163,-73.8283235474
50380032,D,40.5037654639,-74.2528683542
10210310,C,40.7168883587,-73.9974706037
10110062,R,40.7145969516,-74.0084714592
40230076,H,40.7465351983,-73.9444687358
30510160,D,40.6823465471,-73.8932020927
11220144,S,40.8438001303,-73.9391867708
41210078,H,40.7074154231,-73.7958952702
40820021,H,40.7103922055,-73.7942587823
20510084,S,40.8557701078,-73.9059485139
20310051,R,40.8269881744,-73.8890275095
30430073,S,40.6925681451,-73.9071033792
31750070,S,40.642469043,-73.9266664824
40230136,H,40.7460848445,-73.9454398652
40220052,H,40.7515328525,-73.9434399092
10410195,R,40.7419866557,-73.9968033085
31160050,S,40.5963695117,-73.97731348
30330177,R,40.6894526462,-73.9364584755
40160048,S,40.7562652629,-73.9287076415
31550015,S,40.5979457107,-73.9628733706
10750196,R,40.8010710366,-73.9655478041
40930054,S,40.6947165115,-73.8489846956
10830051,H,40.774769819,-73.9566912213
10130344,S,40.7162377104,-74.0048372539
10510594,H,40.7346871314,-73.9901025971
21120011,R,40.8540896784,-73.8541545641
10110372,H,40.7094223821,-74.0053924575
21250016,S,40.9064040972,-73.8493230143
10420183,S,40.7524565288,-74.0004221348
20610144,R,40.8590317083,-73.8867169509
50360004,R,40.5435331573,-74.1972041336
11220150,S,40.845820432,-73.9380134328
30640078,S,40.6721562776,-73.9868782945
40120001,R,40.7733483564,-73.9070763839
40710091,H,40.7592676247,-73.8304686038
20620056,R,40.8469968448,-73.8869444869
41210121,S,40.7129171161,-73.7682791713
20620109,S,40.846595183,-73.8934300945
31320009,S,40.5758325521,-73.9898255948
20730091,S,40.8818720407,-73.8795959242
30430097,S,40.692456019,-73.9025065244
40160040,S,40.761339564,-73.9356277995
10420351,S,40.7486238041,-73.9962602348
10130159,S,40.7179826996,-74.0032889852
11040102,S,40.8217516321,-73.9429594102
40610103,D,40.733885324,-73.8452550303
10740107,S,40.7911913465,-73.9652660794
10310226,R,40.7131692322,-73.9942806331
20610092,R,40.8538272038,-73.8828453396
31230030,S,40.6431601322,-73.9902344074
31320036,S,40.5750568813,-73.9972740397
10710270,H,40.7770069063,-73.9867284226
30410127,R,40.698646723,-73.9378492007
20610004,H,40.8611343982,-73.8906640401
31030076,H,40.6215447635,-74.0266362612
30710053,D,40.661424082,-73.9887688072
30330054,R,40.6851878704,-73.9386434895
11220025,S,40.8497694187,-73.9385054132
31410062,S,40.6429377534,-73.9610742334
31240011,S,40.6275260194,-73.9815070485
41210210,H,40.7058964681,-73.808200896
10630086,H,40.755639604,-73.9621816423
10220272,H,40.7329895073,-73.9997976065
21240041,R,40.8935656842,-73.8570352903
30340014,R,40.6851109241,-73.9353217339
30910053,S,40.6662331442,-73.9538496932
20610116,R,40.856784603,-73.8950351885
20820021,S,40.8803206807,-73.9039947371
30720106,S,40.661388391,-73.996756406
31210017,S,40.6361872209,-74.001225845
20530087,R,40.8487935231,-73.9030724154
41030062,S,40.6760437785,-73.8173644974
10110090,H,40.7076636309,-74.0079410182
30150104,H,40.7022214601,-73.9418319716
41210115,R,40.7015554717,-73.8044120884
40840019,S,40.7212550756,-73.7906117473
41420121,S,40.583785968,-73.8207905282
41020009,R,40.6776910142,-73.8274266546
10930197,S,40.8235062279,-73.9491008188
10740066,S,40.7904799321,-73.9694773728
20710101,H,40.8645732443,-73.9090601364
10620257,H,40.7501897898,-73.9767082686
10430054,R,40.7678589327,-73.9892273989
31520041,S,40.5993832485,-73.9496090003
40750008,H,40.7843255594,-73.8456455115
10820142,S,40.7731884315,-73.9663042392
31530016,H,40.583513825,-73.9461739627
10210157,S,40.7267440393,-74.0031374647
30740051,S,40.6391699479,-74.0205510528
30730004,S,40.6439347675,-74.0011008172
40110006,S,40.7760817356,-73.9109969529
30220178,C,40.6912398483,-73.9895290719
41230026,S,40.7068432908,-73.754226252
10910096,S,40.8110310026,-73.9627650436
50130043,S,40.6264385922,-74.1284251765
30210208,H,40.6998180467,-73.9912310587
30810025,H,40.6781269785,-73.965791865
30610004,R,40.6756994293,-73.9993157834
30610048,S,40.6755805071,-73.9989329152
30540113,D,40.6706761704,-73.8877122513
10320011,R,40.7218214716,-73.9857427629
10520487,H,40.7616127752,-73.9752405611
50220121,R,40.5719059995,-74.1128491926
10230285,H,40.7316928876,-73.9917189897
20720095,S,40.8707069664,-73.8859909991
31120025,S,40.6136099459,-73.9960054491
20530076,C,40.8621366865,-73.8958320857
10430124,S,40.7634213278,-73.9961290729
11230107,S,40.8557468752,-73.9292417465
11110191,R,40.795866471,-73.9475420778
10850206,H,40.7776653479,-73.9456183267
30220120,S,40.6878455932,-73.9867674972
30150095,S,40.7024878799,-73.9422266361
30210169,S,40.692809879,-73.9914679251
50120063,S,40.6433644879,-74.0793995072
10630145,H,40.7613791927,-73.9685591834
30120118,C,40.7112970449,-73.949075276
10340066,R,40.7291966951,-73.9838936536
30650095,S,40.6629535857,-73.9784014522
11010452,D,40.8036104441,-73.9525176074
10520448,C,40.7620170426,-73.9839388361
50130085,S,40.6334093159,-74.1122009241
10710302,H,40.7724428583,-73.9909431871
10820127,S,40.7728474903,-73.9622275314
20210037,S,40.8136307236,-73.8996743892
11010202,S,40.8060823339,-73.9576175524
10510151,S,40.7387402405,-73.9900890147
11010357,R,40.8055913898,-73.9467367977
10330111,R,40.7255265153,-73.9901664708
11110185,H,40.7854234187,-73.9494249723
11040053,S,40.8210867215,-73.9360924166
31150007,S,40.5981252216,-73.9879048603
30510053,R,40.6769592207,-73.8980304897
10730024,S,40.7870378106,-73.9779243606
20610078,R,40.853939947,-73.8908167867
41030031,S,40.6748638825,-73.8046254151
10430070,S,40.7642926101,-73.9923271838
31220055,R,40.6346599949,-73.9927607429
50130146,S,40.6295590698,-74.1226809533
10330087,R,40.7253729552,-73.9871592458
10510364,H,40.7487721631,-73.987848677
20810030,S,40.8792600382,-73.9010428681
31510037,S,40.5988548785,-73.9574914503
11130082,S,40.8075973585,-73.9395116013
11220148,S,40.8450874483,-73.938193297
10510321,R,40.7481782861,-73.9960779316
10310068,C,40.7126497608,-73.9972321639
10130060,S,40.7204649164,-74.0086624608
10630115,R,40.754304738,-73.9655701373
41210231,H,40.7040802993,-73.7987585106
30810206,D,40.6722673784,-73.9645694775
10430354,S,40.7625248408,-73.9999978943
40940046,S,40.6897986041,-73.825635626
31220024,S,40.6384780869,-73.9990921817
40310001,S,40.7623204141,-73.8725078379
10110163,C,40.7086967863,-74.0053349947
11120089,S,40.7981221897,-73.9341012663
41310013,S,40.7502761858,-73.7062970968
30150079,C,40.7055631426,-73.947855554
30130073,D,40.7247142421,-73.9426749805
31240059,S,40.6347504143,-73.981375897
20940061,S,40.8222265307,-73.85801609
10830129,S,40.7747378184,-73.9608239628
20930061,D,40.832430087,-73.8445614646
10130241,S,40.7184740343,-74.0072115206
31620077,R,40.6700883354,-73.9067391584
30320055,R,40.6907007708,-73.9555617659
10620259,S,40.7414858394,-73.9754044552
31740024,S,40.6433718609,-73.9486205827
10750261,D,40.801848227,-73.9680629991
10430108,S,40.7660984797,-73.9947477669
20810026,S,40.8852210681,-73.8945507348
40220047,H,40.7492168331,-73.9380845093
40320164,S,40.7470224653,-73.8917831521
10330114,R,40.7248374373,-73.9906168122
41230044,R,40.7017645606,-73.8020613229
21220007,R,40.8766920887,-73.8464977291
10910054,S,40.8087934188,-73.9593659646
10330131,R,40.7271717911,-73.9884420517
40620082,S,40.7209294494,-73.8445711836
41040008,R,40.6556550957,-73.838689019
10340156,R,40.7274122061,-73.9796938301
20730098,H,40.8729167549,-73.8787336118
10740092,S,40.7945416274,-73.973968585
30110094,R,40.7295718649,-73.9543400234
40510035,S,40.7212516692,-73.9027721259
40140011,R,40.7598821652,-73.9206252437
10920169,D,40.8142979297,-73.9633437128
30510024,R,40.6800927054,-73.8845620248
10220212,S,40.7325894167,-74.0100441389
31040058,S,40.6236546106,-74.0041801622
30530029,S,40.6712480923,-73.8811986207
30320005,R,40.6870774249,-73.9544965639
41040037,R,40.6572928382,-73.8397051044
30920062,H,40.6641588107,-73.9313244909
40220028,H,40.7476146436,-73.9402489968
10920139,S,40.8156953015,-73.9579196254
11110102,S,40.7881388261,-73.9439955093
40840038,H,40.7200346331,-73.8092594865
10420189,H,40.7481418203,-74.0035847408
40770003,S,40.7631672413,-73.8057081585
20310109,S,40.8339713653,-73.8900885136
31260042,D,40.6243711757,-73.9706764878
20410014,H,40.8254458589,-73.9187746542
41240043,S,40.6942029374,-73.7815919394
40620049,S,40.7293990816,-73.8625159272
10220156,H,40.7297571008,-73.9932984777
10740155,S,40.7962141767,-73.9709980502
30920070,S,40.6625351208,-73.9317871062
10830089,S,40.7770371264,-73.9613727993
31510127,D,40.6074929757,-73.9670965461
20610205,D,40.8509256161,-73.8917632203
20430026,R,40.8429481502,-73.9111411204
30810093,R,40.675804645,-73.9562576895
30710073,D,40.6589440489,-73.9750375982
10710031,H,40.770197858,-73.980849656
30410040,R,40.7003041026,-73.9408906139
20410015,R,40.8259108402,-73.9201237
30810012,S,40.6792312432,-73.9685098745
10510219,R,40.743208601,-73.9823164032
40830073,R,40.7104662637,-73.8192024251
10520239,H,40.7549273574,-73.9767621057
30930021,S,40.6553866443,-73.9527413284
20720013,S,40.8712778729,-73.8872972849
10850058,H,40.7822027591,-73.9517596593
21010089,S,40.847662028,-73.831140658
10930210,S,40.8235713098,-73.9500656037
10510265,H,40.7507736716,-73.9897847958
30830134,S,40.6694425894,-73.9227053958
41370030,H,40.6575326454,-73.7411549707
30240152,S,40.6913663572,-73.9683122256
10820040,R,40.7666830933,-73.9570487565
41430001,S,40.6035006331,-73.7519483248
10130313,S,40.7203204981,-74.0069046116
10210159,S,40.7310205963,-74.0044231738
10810221,S,40.7662026587,-73.9713845889
50120012,S,40.6304562232,-74.1052689897
10930051,S,40.828804079,-73.9419935443
20120050,S,40.8130422142,-73.9094396959
40230137,H,40.7427486448,-73.9173662922
30320035,R,40.685361997,-73.9591209465
20520043,R,40.8531092118,-73.9058840885
10930135,S,40.8300392265,-73.9438191195
10920161,D,40.8157565413,-73.948920404
31020082,S,40.6301877878,-74.0285006778
30630069,S,40.6825001011,-73.9792730921
10850284,H,40.7793350886,-73.9448875327
30820059,R,40.6756142902,-73.9442293919
10850104,R,40.7862767329,-73.9523997828
10820111,H,40.7719288783,-73.9613296237
40420018,S,40.7487783588,-73.8711073162
31320191,H,40.5767257293,-73.9817145788
30510108,R,40.6803482868,-73.8829874757
30240184,R,40.6940336423,-73.9620846374
10410010,S,40.7448349702,-74.0027896142
10620078,S,40.7429920869,-73.9798453315
10110464,H,40.7155270821,-74.0148702086
41160053,S,40.7513390844,-73.765002895
30140059,R,40.7086463183,-73.9590132011
31320097,S,40.5765627094,-73.9834564905
10210135,C,40.7177763243,-73.9993275063
31710028,H,40.6586542334,-73.924185368
11240114,R,40.8658215495,-73.926033833
41230052,S,40.6900919806,-73.7966406905
30220014,H,40.6895408004,-73.9859820149
31020095,S,40.6319353601,-74.0273705904
50140095,D,40.6292320837,-74.1651369158
10330031,H,40.7214746293,-73.9805596516
31440062,S,40.6222284508,-73.9649065971
20620194,S,40.8457791987,-73.8875160716
10810050,H,40.7604503138,-73.9616113987
10110187,C,40.7116584611,-74.0061178677
30330029,H,40.6910686482,-73.9423180657
50140006,S,40.6128438904,-74.1316234216
30110080,R,40.7296879727,-73.9577407732
30230049,R,40.6829166575,-73.9649329489
30650044,S,40.6663649609,-73.9888628155
31210047,S,40.6302263851,-73.9959932175
10230101,S,40.7319344056,-73.9915563954
10850141,R,40.7831125956,-73.954693148
10110173,H,40.7051295659,-74.0174159936
10830181,R,40.7732433774,-73.9523017104
10620001,S,40.7505488689,-73.96831805
40740011,S,40.7631719549,-73.8070823403
50230006,S,40.5995529268,-74.1230061958
41430063,S,40.6055082568,-73.755355328
10110075,S,40.7153627773,-74.0109840835
11240192,D,40.869515285,-73.9218372074
10230268,S,40.7370724667,-74.0084496057
30810132,R,40.6769183655,-73.95552183
10730123,R,40.7895328639,-73.9738706593
10430161,S,40.7605549366,-73.9981619236
10210469,C,40.7254219689,-74.004253901
21240057,S,40.895495365,-73.8631278043
10750080,S,40.8008970399,-73.9693031469
10810064,S,40.7650234902,-73.9705626593
21210006,S,40.8803157103,-73.8643671742
31220071,S,40.6376778512,-73.994761252
10510545,H,40.7562979993,-73.9879849243
10850095,H,40.7829125645,-73.9483244753
40320143,S,40.7480989821,-73.8809724558
10310012,R,40.7141508558,-73.9873055601
10430056,S,40.7667882653,-73.9905077048
11010081,H,40.8094465898,-73.9499615943
40230021,S,40.7447933404,-73.9356241797
50220040,R,40.5871034464,-74.1036898711
20910023,S,40.8261583274,-73.8760165187
30220173,C,40.6898568887,-73.9924902315
31870013,R,40.6138850244,-73.9375353161
31720016,S,40.6512978248,-73.942037907
10510353,H,40.7484515439,-73.9890491921
10430155,S,40.7610623048,-73.998372797
21240046,S,40.8983852995,-73.8671182887
10610136,S,40.7376485644,-73.9808267977
11210184,S,40.8393424721,-73.9389466765
21120013,R,40.8553395677,-73.8550855208
50140083,S,40.6245743771,-74.1423603557
20520085,H,40.8622451266,-73.8978377094
41210069,H,40.7062530048,-73.7951404526
31010067,S,40.6392461816,-74.0238213708
50120186,S,40.6446658812,-74.0852551011
10420015,H,40.7529944159,-73.9950088329
31730026,S,40.6464559262,-73.9295623661
30210319,D,40.6913092802,-73.9819015867
10840035,H,40.7755287527,-73.950612732
30230022,S,40.6866402482,-73.9653461941
20820023,R,40.8810221947,-73.903530562
10430370,S,40.7642871847,-73.9982012811
20420068,R,40.832371554,-73.91040787
21130054,D,40.8661401853,-73.8684628612
10730210,S,40.7906267786,-73.9726104444
20620005,R,40.84601835,-73.8928025462
10830024,H,40.773573057,-73.9580890144
10420129,C,40.7537187392,-73.9926382329
31620060,R,40.6704517533,-73.9043539905
30830141,S,40.6742907085,-73.9304164405
30720101,S,40.6541934704,-74.003858895
50120215,S,40.6430612126,-74.0984593294
41420130,S,40.5904523126,-73.8032136339
20620082,R,40.8396918441,-73.8755485246
10730182,S,40.7908371047,-73.9741737853
11030102,S,40.8094752066,-73.9439416099
10220189,H,40.7289727785,-73.9939821318
10310146,R,40.7158459947,-73.986961992
40520029,H,40.700336008,-73.8989995834
50210099,S,40.5924421006,-74.0729014904
31010054,S,40.6358871042,-74.0261620413
20610133,R,40.8547717442,-73.8880297828
40720033,S,40.7440449243,-73.8260985016
20110142,S,40.8144786628,-73.9154457918
10750005,R,40.7998336587,-73.9626416689
20420059,R,40.8357928674,-73.9210332083
10810250,H,40.7641369695,-73.9665703102
30220082,S,40.6846312829,-73.9813594424
10510543,C,40.7567033698,-73.9890322689
21230007,S,40.8922621459,-73.8583168129
30510153,R,40.6777552059,-73.8926923411
10610013,S,40.7332479,-73.984521965
10730017,S,40.786640967,-73.9782226243
11220222,S,40.8495764457,-73.9348323612
30420141,R,40.7001957229,-73.9125130016
40330030,S,40.7572513714,-73.8672704325
30330080,R,40.6865497189,-73.9359131229
41010002,R,40.6800715431,-73.8421769225
31850022,R,40.6191869317,-73.9260614892
10510215,H,40.7450718657,-73.9867652704
31860015,S,40.6160871253,-73.9442439957
30910043,S,40.6651048844,-73.9428113695
30240110,S,40.6930301102,-73.9716732556
50120062,R,40.6417946112,-74.0777625684
20310145,H,40.8284639108,-73.9038807839
31620149,S,40.6669687046,-73.910238492
11210194,S,40.8414669588,-73.9374001646
10230225,H,40.7407753861,-74.0087064033
31040096,S,40.6255507472,-74.0164858435
30740026,S,40.6417650724,-74.0135444944
40820042,R,40.7077947509,-73.8030500856
10850125,R,40.7812869532,-73.9464211365
20530022,R,40.854345615,-73.9000317831
50140086,D,40.6276207421,-74.1693619884
41150012,S,40.7336064944,-73.7606128165
30630121,D,40.6744066032,-73.9709010259
30650103,S,40.6658103885,-73.9760513852
30920102,S,40.6625578037,-73.9371320995
31610024,S,40.6573575851,-73.9126326973
10520523,H,40.7574716448,-73.9761412199
31010028,S,40.6359070609,-74.02277552
41420232,S,40.5899933991,-73.7975978209
31870023,R,40.6092525274,-73.932389603
31150058,S,40.6018728719,-73.9943189443
10520700,C,40.7618919524,-73.9829172928
10830176,H,40.7706660062,-73.9511845829
41260017,H,40.6738643855,-73.7938844716
10830200,S,40.7744156414,-73.9632750562
40420058,H,40.734375182,-73.8689669456
50120166,S,40.6299246619,-74.1107601275
41210076,H,40.7070096027,-73.7956398087
10510314,S,40.7480973751,-73.9929930962
50140073,R,40.632361997,-74.1649096339
21120062,S,40.850262893,-73.844565776
10110230,S,40.7154409892,-74.0095303979
20410049,R,40.8256863455,-73.918197893
20430055,R,40.8402812236,-73.9174225967
41210152,S,40.704221214,-73.7929146364
10210030,C,40.7286735558,-74.0050184913
41260051,R,40.6791032204,-73.7918243281
10520727,C,40.758888409,-73.9852197941
20930007,S,40.8363073804,-73.8540676628
31510137,D,40.6002864941,-73.9657577578
41040033,R,40.6496247327,-73.832652955
30630013,R,40.6763954942,-73.9743259612
31610034,S,40.6717267129,-73.9167846841
41220090,S,40.694486251,-73.8061672639
30220142,S,40.6907103657,-73.9939138295
40230104,H,40.7427745338,-73.9180461009
10850272,H,40.7847606717,-73.9578294639
20910043,S,40.8264369463,-73.8769944087
20120097,R,40.8069094514,-73.9170653982
41360048,S,40.6838638286,-73.7509078277
30920005,R,40.6617231679,-73.9505612471
10330044,H,40.7231043018,-73.9824535642
40930030,S,40.6994723449,-73.8319207422
31410137,D,40.6526653888,-73.9671129455
11210150,S,40.8341117337,-73.9408447787
10820198,R,40.7670049405,-73.9598576706
41320022,H,40.7258987663,-73.7194844388
10110365,H,40.7094563538,-74.0127353526
50210100,S,40.5859744318,-74.0921641413
30640038,S,40.6740297214,-73.9820008348
11230085,R,40.8529369375,-73.9324925164
10230243,H,40.7388561624,-74.0036996508
10620134,S,40.7470944225,-73.973939559
11010409,S,40.8023024428,-73.9527903035
40910091,S,40.6793015331,-73.8625270508
40160044,S,40.7554526554,-73.9231003
40330149,S,40.7576896553,-73.8592084348
50210022,S,40.6032864551,-74.0691926679
10730243,D,40.7892061438,-73.9811232805
10210255,H,40.721861986,-73.9995936886
41330003,S,40.7121687447,-73.7366281525
30220087,H,40.6915626037,-73.9881007587
10520661,H,40.7612246584,-73.9694270637
11030029,R,40.816700068,-73.946629018
41410090,R,40.5782658516,-73.8366216027
30410094,R,40.7002416937,-73.9245930399
41240046,D,40.6998307981,-73.7577408943
21120005,S,40.8569522719,-73.844161883
10230090,R,40.7328842406,-73.9956757749
10110351,H,40.7158706131,-74.0159154671
40430013,S,40.7435611923,-73.8554751755
11040251,D,40.828946671,-73.9397893849
10720044,S,40.7804827043,-73.980477356
41140037,S,40.7694181562,-73.7361710111
11110145,S,40.791562,-73.938984795
10430012,S,40.7705499284,-73.9914713345
30240169,R,40.6928172613,-73.9685523621
30330099,R,40.6907475749,-73.9422932142
20420012,H,40.8354448843,-73.9278083478
20110083,S,40.8147940698,-73.9205110875
31530081,S,40.5773919432,-73.9461278999
30640064,S,40.6715751707,-73.9845911859
11130100,R,40.805989474,-73.9406978958
20110111,R,40.811324123,-73.9273218878
10410146,H,40.7432502353,-74.0083884857
20420034,R,40.8344531025,-73.9181929414
30110005,S,40.7321381864,-73.9543425964
10730249,D,40.7863689325,-73.9815151489
10620291,H,40.747656277,-73.9822824394
20720154,D,40.8764997132,-73.8835411607
21110009,R,40.8482321995,-73.8554986552
41110009,S,40.7580662579,-73.7880572331
31320198,S,40.5753763839,-73.9945267337
31730099,S,40.6520284216,-73.93028024
30520088,R,40.6840910032,-73.8710642401
21240012,S,40.8950690416,-73.8566883521
10130321,S,40.7205278973,-74.0037755094
21010125,S,40.8433019083,-73.8448140076
10230248,H,40.7389073925,-74.0082321829
50110086,S,40.6112826591,-74.072030839
20930029,S,40.8360298612,-73.854004955
40410072,S,40.7428081623,-73.8831512733
10730060,S,40.7914685556,-73.9757193676
30910080,S,40.6687151818,-73.9589003515
20620142,S,40.8418628181,-73.8860648335
10210204,S,40.723188545,-73.9956058065
11230092,S,40.8540058802,-73.9316787629
30210165,R,40.6947621975,-73.9919614508
40320153,S,40.7484728702,-73.8779898391
31320132,R,40.5776276536,-73.9622063232
10520148,H,40.7545832383,-73.9739865118
30420156,R,40.7020134522,-73.915824139
10320187,R,40.7174762577,-73.9802316103
50220008,S,40.5707102082,-74.0908528844
10740037,R,40.797977196,-73.9732991739
10710060,S,40.7719892181,-73.9792823845
10930141,S,40.8269189596,-73.9461120789
40520043,S,40.7037303649,-73.8953192487
20620018,R,40.8422691181,-73.8851531332
30120111,S,40.7181345497,-73.9555183942
20520049,R,40.8585259712,-73.9035259062
40520009,H,40.7009149088,-73.8948201089
31710057,S,40.6632531074,-73.9252087471
31540044,S,40.5841573478,-73.9384919771
30740075,S,40.6383929516,-74.0170353539
10340169,R,40.7289349444,-73.9785831475
31320126,S,40.5793579155,-73.9822193673
11220138,S,40.8445741329,-73.9390761785
30650005,S,40.6643203606,-73.983492445
41260044,H,40.6811172662,-73.7640612571
41410125,D,40.5783443839,-73.8342640901
40220026,H,40.7468415614,-73.9438389464
10840223,H,40.7757300906,-73.9469633398
31010053,S,40.6357870691,-74.0258278676
30920053,S,40.6639437938,-73.9601731725
10720231,S,40.7802932026,-73.9838579069
41360008,H,40.676111047,-73.7412376436
41150013,S,40.7344883887,-73.7556569164
30740052,S,40.6396895709,-74.0199245092
30110049,R,40.7300077903,-73.9543534835
10320176,R,40.7204371677,-73.9854902511
10920156,D,40.8213588094,-73.9576011398
30410158,R,40.7015183219,-73.9268858732
10510450,C,40.7544667487,-73.98776945
20820118,R,40.8875103826,-73.9074280114
10750097,S,40.8029484946,-73.9672106915
41410044,S,40.5818720993,-73.8371165712
31410096,S,40.641897724,-73.9624196034
40820014,H,40.7073180003,-73.8169824569
31530001,R,40.5872967218,-73.9544139024
10430244,H,40.7599485529,-73.9887734486
11220181,S,40.8491273474,-73.9388413245
10850039,H,40.7816117015,-73.9542422804
11240038,S,40.8695906043,-73.9209182269
20310189,R,40.8358107716,-73.9032653463
10620122,S,40.7490035296,-73.9795940635
50310036,S,40.5634574872,-74.1089009015
20720145,D,40.8748646655,-73.8917561126
30110012,R,40.7352762885,-73.9552846346
31160023,S,40.6052333914,-73.9793671192
11220077,S,40.8474426387,-73.9369372966
10910086,S,40.8036188239,-73.9631328667
10740083,S,40.791116271,-73.9689956063
31610052,S,40.6753918569,-73.9108427087
10510394,H,40.749714123,-73.9880986995
20830006,S,40.8898832478,-73.9123798252
10930190,S,40.8226772889,-73.9479288876
10730205,R,40.784514078,-73.9770414576
11240005,S,40.865271971,-73.9240997972
10410203,H,40.7416873168,-74.0045944511
11220258,S,40.8459485464,-73.9404675789
10820081,H,40.7684117011,-73.9618401215
20730008,H,40.8793465776,-73.8753718218
10910148,D,40.8032220829,-73.9585162445
31550032,H,40.5905936527,-73.9710461419
11240022,R,40.8646275348,-73.9194419513
10520742,C,40.7616105256,-73.9841366952
10510154,H,40.742779129,-73.9870935985
10220280,R,40.7291087099,-73.997817091
30120085,R,40.7170875716,-73.9582973418
10840021,H,40.7751055022,-73.9508975609
10840158,S,40.7797182904,-73.9578660225
11210103,R,40.8342175898,-73.9450070117
31740003,R,40.648747917,-73.9495217017
10630103,H,40.7576011995,-73.9637040392
40110025,D,40.7825156429,-73.9199721205
10520645,S,40.7649454525,-73.9770324854
10710320,D,40.7735878167,-73.9817511264
31410136,D,40.6525019085,-73.9675107993
30210136,H,40.7023455202,-73.9884225333
10720025,R,40.7843831205,-73.9829360579
31130041,H,40.6099535884,-73.9992019582
10520221,C,40.7632922089,-73.9831754339
10850032,H,40.7836807464,-73.9501582654
10210232,S,40.7225779318,-73.9934251034
40710130,R,40.7523228494,-73.8270903854
30310067,S,40.6980281295,-73.9470443336
11220002,S,40.8504161433,-73.9347888583
31620091,H,40.6631293444,-73.920583628
10410040,R,40.7416958529,-74.0008546941
31010102,D,40.6391483714,-74.0368038423
30520046,S,40.6818688349,-73.87795653
10630266,H,40.7532823132,-73.9729238496
10310129,C,40.7134217742,-73.9982018265
40320022,R,40.7550894436,-73.8878918997
40520056,H,40.7058728852,-73.8968203976
20110003,S,40.8135410559,-73.9159607816
30210198,R,40.6949623371,-73.9945755845
40520005,H,40.7006239684,-73.9008513271
31260031,S,40.6249007148,-73.9654569269
10110017,C,40.7087559171,-74.011122738
11130015,S,40.8017092387,-73.9346176022
20710023,S,40.8677122852,-73.8997367236
10710253,H,40.772704273,-73.9856180097
10430169,C,40.7581369793,-73.9893986872
21220020,S,40.8839647358,-73.8622544604
40320076,S,40.7499827363,-73.8803883217
10130100,S,40.7206060999,-74.0098844146
21030042,S,40.8397371628,-73.8373746528
10710090,H,40.7747680167,-73.9809451914
10210366,H,40.7251859746,-73.9950973029
50370027,S,40.5286087317,-74.1920632116
30220033,H,40.690112586,-73.9895394657
40140051,S,40.7617866443,-73.924647199
50120208,R,40.6397858461,-74.0757405167
20210111,S,40.8252380709,-73.8903725922
30810153,R,40.6714437554,-73.9578594911
10630042,H,40.7574946781,-73.9692839706
10820150,S,40.772911532,-73.9643931236
10740174,R,40.7918364887,-73.9734389986
10620195,H,40.746457006,-73.979457465
10430232,H,40.7625190112,-73.9881156769
20210004,S,40.8124573726,-73.9039120387
11030179,S,40.8136487308,-73.9452880302
20410080,R,40.8271603239,-73.9249207429
10110456,H,40.7067217105,-74.0030929838
10720033,S,40.780616764,-73.9799223641
30220145,R,40.6930206746,-73.995351493
50130107,S,40.6370738774,-74.1151917384
10930096,R,40.8248726871,-73.951219984
11210015,R,40.843134699,-73.9393845027
31160036,S,40.6054358873,-73.9813428541
40220020,S,40.748353186,-73.9394150209
40230120,H,40.743709585,-73.9508460517
31040079,S,40.6296415889,-74.0110364514
10830131,S,40.7751806953,-73.9611797504
31730042,S,40.6524436411,-73.9273539595
20520098,R,40.8457693472,-73.9107959286
10230108,R,40.7330253472,-73.9910001715
20110105,S,40.8152875324,-73.9177482085
